0,1.25e-05,2.5e-05,3.75e-05,5e-05,6.25e-05,7.5e-05,8.75e-05,0.0001,0.0001125,0.000125,0.0001375,0.00015,0.0001625,0.000175,0.0001875,0.0002,0.0002125,0.000225,0.0002375,0.00025,0.0002625,0.000275,0.0002875,0.0003,0.0003125,0.000325,0.0003375,0.00035,0.0003625,0.000375,0.0003875,0.0004,0.0004125,0.000425,0.0004375,0.00045,0.0004625,0.000475,0.0004875,0.0005,0.0005125,0.000525,0.0005375,0.00055,0.0005625,0.000575,0.0005875,0.0006,0.0006125,0.000625,0.0006375,0.00065,0.0006625,0.000675,0.0006875,0.0007,0.0007125,0.000725,0.0007375,0.00075,0.0007625,0.000775,0.0007875,0.0008,0.0008125,0.000825,0.0008375,0.00085,0.0008625,0.000875,0.0008875,0.0009,0.0009125,0.000925,0.0009375,0.00095,0.0009625,0.000975,0.0009875,0.001,0.0010125,0.001025,0.0010375,0.00105,0.0010625,0.001075,0.0010875,0.0011,0.0011125,0.001125,0.0011375,0.00115,0.0011625,0.001175,0.0011875,0.0012,0.0012125,0.001225,0.0012375,0.00125,0.0012625,0.001275,0.0012875,0.0013,0.0013125,0.001325,0.0013375,0.00135,0.0013625,0.001375,0.0013875,0.0014,0.0014125,0.001425,0.0014375,0.00145,0.0014625,0.001475,0.0014875,0.0015,0.0015125,0.001525,0.0015375,0.00155,0.0015625,0.001575,0.0015875,0.0016,0.0016125,0.001625,0.0016375,0.00165,0.0016625,0.001675,0.0016875,0.0017,0.0017125,0.001725,0.0017375,0.00175,0.0017625,0.001775,0.0017875,0.0018,0.0018125,0.001825,0.0018375,0.00185,0.0018625,0.001875,0.0018875,0.0019,0.0019125,0.001925,0.0019375,0.00195,0.0019625,0.001975,0.0019875,0.002,0.0020125,0.002025,0.0020375,0.00205,0.0020625,0.002075,0.0020875,0.0021,0.0021125,0.002125,0.0021375,0.00215,0.0021625,0.002175,0.0021875,0.0022,0.0022125,0.002225,0.0022375,0.00225,0.0022625,0.002275,0.0022875,0.0023,0.0023125,0.002325,0.0023375,0.00235,0.0023625,0.002375,0.0023875,0.0024,0.0024125,0.002425,0.0024375,0.00245,0.0024625,0.002475,0.0024875,0.0025,0.0025125,0.002525,0.0025375,0.00255,0.0025625,0.002575,0.0025875,0.0026,0.0026125,0.002625,0.0026375,0.00265,0.0026625,0.002675,0.0026875,0.0027,0.0027125,0.002725,0.0027375,0.00275,0.0027625,0.002775,0.0027875,0.0028,0.0028125,0.002825,0.0028375,0.00285,0.0028625,0.002875,0.0028875,0.0029,0.0029125,0.002925,0.0029375,0.00295,0.0029625,0.002975,0.0029875,0.003,0.0030125,0.003025,0.0030375,0.00305,0.0030625,0.003075,0.0030875,0.0031,0.0031125,0.003125,0.0031375,0.00315,0.0031625,0.003175,0.0031875,0.0032,0.0032125,0.003225,0.0032375,0.00325,0.0032625,0.003275,0.0032875,0.0033,0.0033125,0.003325,0.0033375,0.00335,0.0033625,0.003375,0.0033875,0.0034,0.0034125,0.003425,0.0034375,0.00345,0.0034625,0.003475,0.0034875,0.0035,0.0035125,0.003525,0.0035375,0.00355,0.0035625,0.003575,0.0035875,0.0036,0.0036125,0.003625,0.0036375,0.00365,0.0036625,0.003675,0.0036875,0.0037,0.0037125,0.003725,0.0037375,0.00375,0.0037625,0.003775,0.0037875,0.0038,0.0038125,0.003825,0.0038375,0.00385,0.0038625,0.003875,0.0038875,0.0039,0.0039125,0.003925,0.0039375,0.00395,0.0039625,0.003975,0.0039875,0.004,0.0040125,0.004025,0.0040375,0.00405,0.0040625,0.004075,0.0040875,0.0041,0.0041125,0.004125,0.0041375,0.00415,0.0041625,0.004175,0.0041875,0.0042,0.0042125,0.004225,0.0042375,0.00425,0.0042625,0.004275,0.0042875,0.0043,0.0043125,0.004325,0.0043375,0.00435,0.0043625,0.004375,0.0043875,0.0044,0.0044125,0.004425,0.0044375,0.00445,0.0044625,0.004475,0.0044875,0.0045,0.0045125,0.004525,0.0045375,0.00455,0.0045625,0.004575,0.0045875,0.0046,0.0046125,0.004625,0.0046375,0.00465,0.0046625,0.004675,0.0046875,0.0047,0.0047125,0.004725,0.0047375,0.00475,0.0047625,0.004775,0.0047875,0.0048,0.0048125,0.004825,0.0048375,0.00485,0.0048625,0.004875,0.0048875,0.0049,0.0049125,0.004925,0.0049375,0.00495,0.0049625,0.004975,0.0049875,0.005,0.0050125,0.005025,0.0050375,0.00505,0.0050625,0.005075,0.0050875,0.0051,0.0051125,0.005125,0.0051375,0.00515,0.0051625,0.005175,0.0051875,0.0052,0.0052125,0.005225,0.0052375,0.00525,0.0052625,0.005275,0.0052875,0.0053,0.0053125,0.005325,0.0053375,0.00535,0.0053625,0.005375,0.0053875,0.0054,0.0054125,0.005425,0.0054375,0.00545,0.0054625,0.005475,0.0054875,0.0055,0.0055125,0.005525,0.0055375,0.00555,0.0055625,0.005575,0.0055875,0.0056,0.0056125,0.005625,0.0056375,0.00565,0.0056625,0.005675,0.0056875,0.0057,0.0057125,0.005725,0.0057375,0.00575,0.0057625,0.005775,0.0057875,0.0058,0.0058125,0.005825,0.0058375,0.00585,0.0058625,0.005875,0.0058875,0.0059,0.0059125,0.005925,0.0059375,0.00595,0.0059625,0.005975,0.0059875,0.006,0.0060125,0.006025,0.0060375,0.00605,0.0060625,0.006075,0.0060875,0.0061,0.0061125,0.006125,0.0061375,0.00615,0.0061625,0.006175,0.0061875,0.0062,0.0062125,0.006225,0.0062375,0.00625,0.0062625,0.006275,0.0062875,0.0063,0.0063125,0.006325,0.0063375,0.00635,0.0063625,0.006375,0.0063875,0.0064,0.0064125,0.006425,0.0064375,0.00645,0.0064625,0.006475,0.0064875,0.0065,0.0065125,0.006525,0.0065375,0.00655,0.0065625,0.006575,0.0065875,0.0066,0.0066125,0.006625,0.0066375,0.00665,0.0066625,0.006675,0.0066875,0.0067,0.0067125,0.006725,0.0067375,0.00675,0.0067625,0.006775,0.0067875,0.0068,0.0068125,0.006825,0.0068375,0.00685,0.0068625,0.006875,0.0068875,0.0069,0.0069125,0.006925,0.0069375,0.00695,0.0069625,0.006975,0.0069875,0.007,0.0070125,0.007025,0.0070375,0.00705,0.0070625,0.007075,0.0070875,0.0071,0.0071125,0.007125,0.0071375,0.00715,0.0071625,0.007175,0.0071875,0.0072,0.0072125,0.007225,0.0072375,0.00725,0.0072625,0.007275,0.0072875,0.0073,0.0073125,0.007325,0.0073375,0.00735,0.0073625,0.007375,0.0073875,0.0074,0.0074125,0.007425,0.0074375,0.00745,0.0074625,0.007475,0.0074875,0.0075,0.0075125,0.007525,0.0075375,0.00755,0.0075625,0.007575,0.0075875,0.0076,0.0076125,0.007625,0.0076375,0.00765,0.0076625,0.007675,0.0076875,0.0077,0.0077125,0.007725,0.0077375,0.00775,0.0077625,0.007775,0.0077875,0.0078,0.0078125,0.007825,0.0078375,0.00785,0.0078625,0.007875,0.0078875,0.0079,0.0079125,0.007925,0.0079375,0.00795,0.0079625,0.007975,0.0079875,0.008,0.0080125,0.008025,0.0080375,0.00805,0.0080625,0.008075,0.0080875,0.0081,0.0081125,0.008125,0.0081375,0.00815,0.0081625,0.008175,0.0081875,0.0082,0.0082125,0.008225,0.0082375,0.00825,0.0082625,0.008275,0.0082875,0.0083,0.0083125,0.008325,0.0083375,0.00835,0.0083625,0.008375,0.0083875,0.0084,0.0084125,0.008425,0.0084375,0.00845,0.0084625,0.008475,0.0084875,0.0085,0.0085125,0.008525,0.0085375,0.00855,0.0085625,0.008575,0.0085875,0.0086,0.0086125,0.008625,0.0086375,0.00865,0.0086625,0.008675,0.0086875,0.0087,0.0087125,0.008725,0.0087375,0.00875,0.0087625,0.008775,0.0087875,0.0088,0.0088125,0.008825,0.0088375,0.00885,0.0088625,0.008875,0.0088875,0.0089,0.0089125,0.008925,0.0089375,0.00895,0.0089625,0.008975,0.0089875,0.009,0.0090125,0.009025,0.0090375,0.00905,0.0090625,0.009075,0.0090875,0.0091,0.0091125,0.009125,0.0091375,0.00915,0.0091625,0.009175,0.0091875,0.0092,0.0092125,0.009225,0.0092375,0.00925,0.0092625,0.009275,0.0092875,0.0093,0.0093125,0.009325,0.0093375,0.00935,0.0093625,0.009375,0.0093875,0.0094,0.0094125,0.009425,0.0094375,0.00945,0.0094625,0.009475,0.0094875,0.0095,0.0095125,0.009525,0.0095375,0.00955,0.0095625,0.009575,0.0095875,0.0096,0.0096125,0.009625,0.0096375,0.00965,0.0096625,0.009675,0.0096875,0.0097,0.0097125,0.009725,0.0097375,0.00975,0.0097625,0.009775,0.0097875,0.0098,0.0098125,0.009825,0.0098375,0.00985,0.0098625,0.009875,0.0098875,0.0099,0.0099125,0.009925,0.0099375,0.00995,0.0099625,0.009975,0.0099875,0.01,0.0100125,0.010025,0.0100375,0.01005,0.0100625,0.010075,0.0100875,0.0101,0.0101125,0.010125,0.0101375,0.01015,0.0101625,0.010175,0.0101875,0.0102,0.0102125,0.010225,0.0102375,0.01025,0.0102625,0.010275,0.0102875,0.0103,0.0103125,0.010325,0.0103375,0.01035,0.0103625,0.010375,0.0103875,0.0104,0.0104125,0.010425,0.0104375,0.01045,0.0104625,0.010475,0.0104875,0.0105,0.0105125,0.010525,0.0105375,0.01055,0.0105625,0.010575,0.0105875,0.0106,0.0106125,0.010625,0.0106375,0.01065,0.0106625,0.010675,0.0106875,0.0107,0.0107125,0.010725,0.0107375,0.01075,0.0107625,0.010775,0.0107875,0.0108,0.0108125,0.010825,0.0108375,0.01085,0.0108625,0.010875,0.0108875,0.0109,0.0109125,0.010925,0.0109375,0.01095,0.0109625,0.010975,0.0109875,0.011,0.0110125,0.011025,0.0110375,0.01105,0.0110625,0.011075,0.0110875,0.0111,0.0111125,0.011125,0.0111375,0.01115,0.0111625,0.011175,0.0111875,0.0112,0.0112125,0.011225,0.0112375,0.01125,0.0112625,0.011275,0.0112875,0.0113,0.0113125,0.011325,0.0113375,0.01135,0.0113625,0.011375,0.0113875,0.0114,0.0114125,0.011425,0.0114375,0.01145,0.0114625,0.011475,0.0114875,0.0115,0.0115125,0.011525,0.0115375,0.01155,0.0115625,0.011575,0.0115875,0.0116,0.0116125,0.011625,0.0116375,0.01165,0.0116625,0.011675,0.0116875,0.0117,0.0117125,0.011725,0.0117375,0.01175,0.0117625,0.011775,0.0117875,0.0118,0.0118125,0.011825,0.0118375,0.01185,0.0118625,0.011875,0.0118875,0.0119,0.0119125,0.011925,0.0119375,0.01195,0.0119625,0.011975,0.0119875,0.012,0.0120125,0.012025,0.0120375,0.01205,0.0120625,0.012075,0.0120875,0.0121,0.0121125,0.012125,0.0121375,0.01215,0.0121625,0.012175,0.0121875,0.0122,0.0122125,0.012225,0.0122375,0.01225,0.0122625,0.012275,0.0122875,0.0123,0.0123125,0.012325,0.0123375,0.01235,0.0123625,0.012375,0.0123875,0.0124,0.0124125,0.012425,0.0124375,0.01245,0.0124625,0.012475,0.0124875,0.0125,0.0125125,0.012525,0.0125375,0.01255,0.0125625,0.012575,0.0125875,0.0126,0.0126125,0.012625,0.0126375,0.01265,0.0126625,0.012675,0.0126875,0.0127,0.0127125,0.012725,0.0127375,0.01275,0.0127625,0.012775,0.0127875,0.0128,0.0128125,0.012825,0.0128375,0.01285,0.0128625,0.012875,0.0128875,0.0129,0.0129125,0.012925,0.0129375,0.01295,0.0129625,0.012975,0.0129875,0.013,0.0130125,0.013025,0.0130375,0.01305,0.0130625,0.013075,0.0130875,0.0131,0.0131125,0.013125,0.0131375,0.01315,0.0131625,0.013175,0.0131875,0.0132,0.0132125,0.013225,0.0132375,0.01325,0.0132625,0.013275,0.0132875,0.0133,0.0133125,0.013325,0.0133375,0.01335,0.0133625,0.013375,0.0133875,0.0134,0.0134125,0.013425,0.0134375,0.01345,0.0134625,0.013475,0.0134875,0.0135,0.0135125,0.013525,0.0135375,0.01355,0.0135625,0.013575,0.0135875,0.0136,0.0136125,0.013625,0.0136375,0.01365,0.0136625,0.013675,0.0136875,0.0137,0.0137125,0.013725,0.0137375,0.01375,0.0137625,0.013775,0.0137875,0.0138,0.0138125,0.013825,0.0138375,0.01385,0.0138625,0.013875,0.0138875,0.0139,0.0139125,0.013925,0.0139375,0.01395,0.0139625,0.013975,0.0139875,0.014,0.0140125,0.014025,0.0140375,0.01405,0.0140625,0.014075,0.0140875,0.0141,0.0141125,0.014125,0.0141375,0.01415,0.0141625,0.014175,0.0141875,0.0142,0.0142125,0.014225,0.0142375,0.01425,0.0142625,0.014275,0.0142875,0.0143,0.0143125,0.014325,0.0143375,0.01435,0.0143625,0.014375,0.0143875,0.0144,0.0144125,0.014425,0.0144375,0.01445,0.0144625,0.014475,0.0144875,0.0145,0.0145125,0.014525,0.0145375,0.01455,0.0145625,0.014575,0.0145875,0.0146,0.0146125,0.014625,0.0146375,0.01465,0.0146625,0.014675,0.0146875,0.0147,0.0147125,0.014725,0.0147375,0.01475,0.0147625,0.014775,0.0147875,0.0148,0.0148125,0.014825,0.0148375,0.01485,0.0148625,0.014875,0.0148875,0.0149,0.0149125,0.014925,0.0149375,0.01495,0.0149625,0.014975,0.0149875,0.015,0.0150125,0.015025,0.0150375,0.01505,0.0150625,0.015075,0.0150875,0.0151,0.0151125,0.015125,0.0151375,0.01515,0.0151625,0.015175,0.0151875,0.0152,0.0152125,0.015225,0.0152375,0.01525,0.0152625,0.015275,0.0152875,0.0153,0.0153125,0.015325,0.0153375,0.01535,0.0153625,0.015375,0.0153875,0.0154,0.0154125,0.015425,0.0154375,0.01545,0.0154625,0.015475,0.0154875,0.0155,0.0155125,0.015525,0.0155375,0.01555,0.0155625,0.015575,0.0155875,0.0156,0.0156125,0.015625,0.0156375,0.01565,0.0156625,0.015675,0.0156875,0.0157,0.0157125,0.015725,0.0157375,0.01575,0.0157625,0.015775,0.0157875,0.0158,0.0158125,0.015825,0.0158375,0.01585,0.0158625,0.015875,0.0158875,0.0159,0.0159125,0.015925,0.0159375,0.01595,0.0159625,0.015975,0.0159875,0.016,0.0160125,0.016025,0.0160375,0.01605,0.0160625,0.016075,0.0160875,0.0161,0.0161125,0.016125,0.0161375,0.01615,0.0161625,0.016175,0.0161875,0.0162,0.0162125,0.016225,0.0162375,0.01625,0.0162625,0.016275,0.0162875,0.0163,0.0163125,0.016325,0.0163375,0.01635,0.0163625,0.016375,0.0163875,0.0164,0.0164125,0.016425,0.0164375,0.01645,0.0164625,0.016475,0.0164875,0.0165,0.0165125,0.016525,0.0165375,0.01655,0.0165625,0.016575,0.0165875,0.0166,0.0166125,0.016625,0.0166375,0.01665,0.0166625,0.016675,0.0166875,0.0167,0.0167125,0.016725,0.0167375,0.01675,0.0167625,0.016775,0.0167875,0.0168,0.0168125,0.016825,0.0168375,0.01685,0.0168625,0.016875,0.0168875,0.0169,0.0169125,0.016925,0.0169375,0.01695,0.0169625,0.016975,0.0169875,0.017,0.0170125,0.017025,0.0170375,0.01705,0.0170625,0.017075,0.0170875,0.0171,0.0171125,0.017125,0.0171375,0.01715,0.0171625,0.017175,0.0171875,0.0172,0.0172125,0.017225,0.0172375,0.01725,0.0172625,0.017275,0.0172875,0.0173,0.0173125,0.017325,0.0173375,0.01735,0.0173625,0.017375,0.0173875,0.0174,0.0174125,0.017425,0.0174375,0.01745,0.0174625,0.017475,0.0174875,0.0175,0.0175125,0.017525,0.0175375,0.01755,0.0175625,0.017575,0.0175875,0.0176,0.0176125,0.017625,0.0176375,0.01765,0.0176625,0.017675,0.0176875,0.0177,0.0177125,0.017725,0.0177375,0.01775,0.0177625,0.017775,0.0177875,0.0178,0.0178125,0.017825,0.0178375,0.01785,0.0178625,0.017875,0.0178875,0.0179,0.0179125,0.017925,0.0179375,0.01795,0.0179625,0.017975,0.0179875,0.018,0.0180125,0.018025,0.0180375,0.01805,0.0180625,0.018075,0.0180875,0.0181,0.0181125,0.018125,0.0181375,0.01815,0.0181625,0.018175,0.0181875,0.0182,0.0182125,0.018225,0.0182375,0.01825,0.0182625,0.018275,0.0182875,0.0183,0.0183125,0.018325,0.0183375,0.01835,0.0183625,0.018375,0.0183875,0.0184,0.0184125,0.018425,0.0184375,0.01845,0.0184625,0.018475,0.0184875,0.0185,0.0185125,0.018525,0.0185375,0.01855,0.0185625,0.018575,0.0185875,0.0186,0.0186125,0.018625,0.0186375,0.01865,0.0186625,0.018675,0.0186875,0.0187,0.0187125,0.018725,0.0187375,0.01875,0.0187625,0.018775,0.0187875,0.0188,0.0188125,0.018825,0.0188375,0.01885,0.0188625,0.018875,0.0188875,0.0189,0.0189125,0.018925,0.0189375,0.01895,0.0189625,0.018975,0.0189875,0.019,0.0190125,0.019025,0.0190375,0.01905,0.0190625,0.019075,0.0190875,0.0191,0.0191125,0.019125,0.0191375,0.01915,0.0191625,0.019175,0.0191875,0.0192,0.0192125,0.019225,0.0192375,0.01925,0.0192625,0.019275,0.0192875,0.0193,0.0193125,0.019325,0.0193375,0.01935,0.0193625,0.019375,0.0193875,0.0194,0.0194125,0.019425,0.0194375,0.01945,0.0194625,0.019475,0.0194875,0.0195,0.0195125,0.019525,0.0195375,0.01955,0.0195625,0.019575,0.0195875,0.0196,0.0196125,0.019625,0.0196375,0.01965,0.0196625,0.019675,0.0196875,0.0197,0.0197125,0.019725,0.0197375,0.01975,0.0197625,0.019775,0.0197875,0.0198,0.0198125,0.019825,0.0198375,0.01985,0.0198625,0.019875,0.0198875,0.0199,0.0199125,0.019925,0.0199375,0.01995,0.0199625,0.019975,0.0199875
